event_id,event_date,event_url,location_url,event_venue,event_city,event_state,event_country,show,tour,setlist
1818,1992-11-22,/nobruce:1992-11-22-radio-studio-new-york-city-ny,/venue:wkrk-studio-new-york-city-ny,WKRK Studio,New York City,NY,USA,,,"Sunshine Superman, Don't Let Me Down, Somewhere Over the Rainbow, Stray Cat Blues, Go Your Own Way, Crazy, The Lion Sleeps Tonight, (Get Your Kicks On) Route 66, Dear Prudence, Rock Around the Clock, Bright Lights, Big City, I Fought The Law, Someday Someway, Piece of My Heart, Draft Dodger Rag, And I Love Her, Funky Broadway, Baby, I Love You, Ain't Too Proud To Beg, Having A Party, Pink Cadillac, You're A Friend Of Mine, Knockin' On Heaven's Door, Censorshit, Tired of Waiting for You, Truckin', Whole Lotta Love, Splish Splash, We've Got to Stay Together, Somewhere Down the Line, Youngergirl, I Wanna Be Sedated, Soul Serenade, Poison Heart, I Won't Let It Happen"
1819,1992-11-23,/gig:1992-11-23-arena-orlando-fl,/venue:arena-orlando-fl,Orlando Arena,Orlando,FL,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward"
1820,1992-11-24,/gig:1992-11-24-arena-miami-fl,/venue:arena-miami-fl,Miami Arena,Miami,FL,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Prove It All Night, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1821,1992-11-30,/gig:1992-11-30-omni-atlanta-ga,/venue:omni-atlanta-ga,The Omni,Atlanta,GA,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1822,1992-12-02,/gig:1992-12-02-reunion-arena-dallas-tx,/venue:reunion-arena-dallas-tx,Reunion Arena,Dallas,TX,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town"
1823,1992-12-03,/gig:1992-12-03-arena-st-louis-mo,/venue:arena-st-louis-mo,St. Louis Arena,St. Louis,MO,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Prove It All Night, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town"
1824,1992-12-05,/gig:1992-12-05-market-square-arena-indianapolis-in,/venue:market-square-arena-indianapolis-in,Market Square Arena,Indianapolis,IN,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Red Headed Woman, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town"
1825,1992-12-07,/gig:1992-12-07-spectrum-philadelphia-pa,/venue:spectrum-philadelphia-pa,Spectrum,Philadelphia,PA,USA,,World Tour 1992-93,"Better Days, Prove It All Night, Local Hero, Lucky Town, Atlantic City, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town"
1826,1992-12-08,/gig:1992-12-08-spectrum-philadelphia-pa,/venue:spectrum-philadelphia-pa,Spectrum,Philadelphia,PA,USA,,World Tour 1992-93,"Red Headed Woman, Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, Growin' Up, 57 Channels (And Nothin' On), Trapped, Badlands, The River, Living Proof, I'm Gonna Rock (All Night Long), Leap Of Faith, Man's Job, Roll Of The Dice, Prove It All Night, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Light Of Day, Human Touch, Glory Days, Hungry Heart, Thunder Road, Born To Run, Jersey Girl, Santa Claus Is Comin' To Town"
1827,1992-12-13,/gig:1992-12-13-garden-boston-ma,/venue:garden-boston-ma,Boston Garden,Boston,MA,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town"
1828,1992-12-14,/gig:1992-12-14-garden-boston-ma,/venue:garden-boston-ma,Boston Garden,Boston,MA,USA,,World Tour 1992-93,"Red Headed Woman, Better Days, Local Hero, Lucky Town, Atlantic City, Growin' Up, 57 Channels (And Nothin' On), Trapped, Badlands, The River, Living Proof, Leap Of Faith, Man's Job, Roll Of The Dice, Prove It All Night, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Light Of Day, Human Touch, Glory Days, Hungry Heart, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town, In The Midnight Hour"
1829,1992-12-16,/gig:1992-12-16-civic-arena-pittsburgh-pa,/venue:civic-arena-pittsburgh-pa,Civic Arena,Pittsburgh,PA,USA,,World Tour 1992-93,"Red Headed Woman, Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, Growin' Up, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, Soul Driver, Souls Of The Departed, Born In The U.S.A., Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town"
1830,1992-12-17,/gig:1992-12-17-rupp-arena-lexington-ky,/venue:rupp-arena-lexington-ky,Rupp Arena,Lexington,KY,USA,,World Tour 1992-93,"Better Days, Local Hero, Lucky Town, Darkness On The Edge Of Town, The Big Muddy, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, If I Should Fall Behind, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Cover Me, Brilliant Disguise, I Wish I Were Blind, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Human Touch, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Santa Claus Is Comin' To Town, Working On The Highway"
1831,1992-12-27,/gig:1992-12-27-stone-pony-asbury-park-nj,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,,Non-tour Shows,"The Fever, It's Been A Long Time, Having A Party"
1832,1993-01-06,/gig:1993-01-06-st-bartholomew-s-church-new-york-city-ny,/venue:st-bartholomew-s-church-new-york-city-ny,St. Bartholomew's Church,New York City,NY,USA,,,If I Should Fall Behind
1833,1993-01-12,/gig:1993-01-12-century-plaza-hotel-los-angeles-ca,/venue:century-plaza-hotel-los-angeles-ca,Century Plaza Hotel,Los Angeles,CA,USA,,Non-tour Shows,"Who'll Stop The Rain, Green River, Born On The Bayou"
1834,1993-03-23,/gig:1993-03-23-count-basie-theatre-red-bank-nj,/venue:count-basie-theatre-red-bank-nj,Count Basie Theatre,Red Bank,NJ,USA,,,"Does This Bus Stop At 82nd Street?, I Ain't Got No Home, This Hard Land, Better Days, Local Hero, Viva Las Vegas, All The Way Home, Tougher Than The Rest, Point Blank, When You're Alone, Human Touch, Because The Night, Achy Breaky Heart, Blinded By The Light, My Hometown, The Promised Land, Leap Of Faith, Man's Job, Roll Of The Dice, Bobby Jean, Glory Days, My Beautiful Reward, Janey, Don't You Lose Heart"
1835,1993-03-30,/rehearsal:1993-03-30-secc-glasgow-scotland,/venue:secc-glasgow-scotland,SECC,Glasgow,,Scotland,,World Tour 1992-93,
1836,1993-03-31,/gig:1993-03-31-secc-glasgow-scotland,/venue:secc-glasgow-scotland,SECC,Glasgow,,Scotland,,World Tour 1992-93,"Darkness On The Edge Of Town, Mansion On The Hill, This Hard Land, Better Days, Lucky Town, Atlantic City, 57 Channels (And Nothin' On), Trapped, Badlands, If I Should Fall Behind, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, Human Touch, Because The Night, Brilliant Disguise, The River, Souls Of The Departed, The Star-Spangled Banner, Real World, Light Of Day, Glory Days, Bobby Jean, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1837,1993-04-03,/gig:1993-04-03-westfalenhalle-dortmund-germany,/venue:westfalenhalle-dortmund-germany,Westfalenhalle,Dortmund,,Germany,,World Tour 1992-93,"Darkness On The Edge Of Town, Mansion On The Hill, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, Human Touch, Because The Night, Brilliant Disguise, The River, Souls Of The Departed, Born In The U.S.A., Real World, Light Of Day, Bobby Jean, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1838,1993-04-04,/gig:1993-04-04-westfalenhalle-dortmund-germany,/venue:westfalenhalle-dortmund-germany,Westfalenhalle,Dortmund,,Germany,,World Tour 1992-93,"Seeds, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, Atlantic City, 57 Channels (And Nothin' On), Badlands, Living Proof, Many Rivers To Cross, Leap Of Faith, Man's Job, Roll Of The Dice, The Promised Land, Gloria's Eyes, Prove It All Night, Human Touch, The River, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1839,1993-04-07,/gig:1993-04-07-hallenstadion-zurich-switzerland,/venue:hallenstadion-zurich-switzerland,Hallenstadion,Zurich,,Switzerland,,World Tour 1992-93,"Darkness On The Edge Of Town, Mansion On The Hill, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Living Proof, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, The Promised Land, Gloria's Eyes, Prove It All Night, Human Touch, The River, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1840,1993-04-08,/gig:1993-04-08-hallenstadion-zurich-switzerland,/venue:hallenstadion-zurich-switzerland,Hallenstadion,Zurich,,Switzerland,,World Tour 1992-93,"Seeds, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, Atlantic City, 57 Channels (And Nothin' On), Badlands, Darkness On The Edge Of Town, Many Rivers To Cross, Leap Of Faith, Man's Job, Roll Of The Dice, I'm On Fire, Because The Night, Prove It All Night, Human Touch, Dancing In The Dark, Souls Of The Departed, Born In The U.S.A., Light Of Day, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Rockin' All Over The World, Working On The Highway"
1841,1993-04-11,/gig:1993-04-11-stadio-marc-antonio-bentegodi-verona-italy,/venue:stadio-marc-antonio-bentegodi-verona-italy,Stadio Marc'Antonio Bentegodi,Verona,,Italy,,World Tour 1992-93,"Darkness On The Edge Of Town, Adam Raised A Cain, This Hard Land, Time Will Tell, Better Days, Lucky Town, Atlantic City, 57 Channels (And Nothin' On), Badlands, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, I'm On Fire, Because The Night, Prove It All Night, Human Touch, The River, Who'll Stop The Rain, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Rockin' All Over The World, Working On The Highway"
1842,1993-04-13,/gig:1993-04-13-halle-tony-garnier-lyon-france,/venue:halle-tony-garnier-lyon-france,Halle Tony Garnier,Lyon,,France,,World Tour 1992-93,"Seeds, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Darkness On The Edge Of Town, Many Rivers To Cross, Leap Of Faith, Man's Job, Roll Of The Dice, Atlantic City, Because The Night, I'm On Fire, Human Touch, The River, Souls Of The Departed, Born In The U.S.A., Light Of Day, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Rockin' All Over The World, Working On The Highway"
1843,1993-04-15,/gig:1993-04-15-arena-sheffield-england,/venue:arena-sheffield-england,Sheffield Arena,Sheffield,,England,,World Tour 1992-93,"Seeds, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Atlantic City, Badlands, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, Born In The U.S.A., I'm On Fire, Because The Night, Human Touch, The River, Who'll Stop The Rain, Souls Of The Departed, Prove It All Night, Light Of Day, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1844,1993-04-16,/gig:1993-04-16-arena-sheffield-england,/venue:arena-sheffield-england,Sheffield Arena,Sheffield,,England,,World Tour 1992-93,"Darkness On The Edge Of Town, Mansion On The Hill, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Point Blank, Many Rivers To Cross, Leap Of Faith, Man's Job, Roll Of The Dice, Gloria's Eyes, Prove It All Night, I'm On Fire, Soul Driver, Human Touch, The River, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Rockin' All Over The World, Working On The Highway"
1845,1993-04-19,/gig:1993-04-19-sportpaleis-ahoy-rotterdam-netherlands,/venue:sportpaleis-ahoy-rotterdam-netherlands,Sportpaleis Ahoy,Rotterdam,,The Netherlands,,World Tour 1992-93,"Seeds, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Darkness On The Edge Of Town, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, I'm On Fire, Because The Night, Human Touch, The River, Who'll Stop The Rain, Souls Of The Departed, Born In The U.S.A., Light Of Day, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway"
1846,1993-04-20,/gig:1993-04-20-sportpaleis-ahoy-rotterdam-netherlands,/venue:sportpaleis-ahoy-rotterdam-netherlands,Sportpaleis Ahoy,Rotterdam,,The Netherlands,,World Tour 1992-93,"Darkness On The Edge Of Town, Mansion On The Hill, This Hard Land, Better Days, Lucky Town, Atlantic City, 57 Channels (And Nothin' On), Badlands, Living Proof, Many Rivers To Cross, Leap Of Faith, Man's Job, Roll Of The Dice, Prove It All Night, Because The Night, Brilliant Disguise, Human Touch, The River, Who'll Stop The Rain, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Rockin' All Over The World, Working On The Highway"
1847,1993-04-23,/gig:1993-04-23-flanders-expo-ghent-belgium,/venue:flanders-expo-ghent-belgium,Flanders Expo,Ghent,,Belgium,,World Tour 1992-93,"Darkness On The Edge Of Town, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, I'm On Fire, Because The Night, Human Touch, The River, Who'll Stop The Rain, Souls Of The Departed, Born In The U.S.A., Light Of Day, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway, Rockin' All Over The World"
1848,1993-04-24,/gig:1993-04-24-flanders-expo-ghent-belgium,/venue:flanders-expo-ghent-belgium,Flanders Expo,Ghent,,Belgium,,World Tour 1992-93,"Seeds, Mansion On The Hill, This Hard Land, Better Days, Lucky Town, Atlantic City, 57 Channels (And Nothin' On), Badlands, Living Proof, Many Rivers To Cross, Viva Las Vegas, Leap Of Faith, Man's Job, Roll Of The Dice, Downbound Train, Because The Night, Brilliant Disguise, Human Touch, The River, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Bobby Jean, Rockin' All Over The World"
1849,1993-05-01,/gig:1993-05-01-estadio-jose-alvalade-lisbon-portugal,/venue:estadio-jose-alvalade-lisbon-portugal,Estádio José Alvalade,Lisbon,,Portugal,,World Tour 1992-93,"Darkness On The Edge Of Town, Adam Raised A Cain, This Hard Land, Better Days, Lucky Town, 57 Channels (And Nothin' On), Trapped, Badlands, Many Rivers To Cross, My Hometown, Leap Of Faith, Man's Job, Roll Of The Dice, Downbound Train, Because The Night, Brilliant Disguise, Human Touch, The River, Who'll Stop The Rain, Souls Of The Departed, Born In The U.S.A., Light Of Day, Hungry Heart, Glory Days, Thunder Road, Born To Run, My Beautiful Reward, Working On The Highway, Rockin' All Over The World, Bobby Jean"
